basisOfRecord,commonName,country,county,decimalLatitude,decimalLongitude,eventDate,family,genus,habitat,locality,month,occurrenceRemarks,order,phylum,recordedBy,recordId,references,scientificName,specificEpithet,state,taxonID,year,day
PreservedSpecimen,Bush's purple coneflower,United States,Murray,34.495,-96.98167,6/7/1959,Asteraceae,Echinacea,Rocky prairie hillside.,On Bromide Hill; Platt National Park,6,Common in the area. Rays pink to white. Some dark red.,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:0940b40f-22d7-4607-a047-c0d915ab68ec,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22705577,Echinacea paradoxa var. neglecta,paradoxa,Oklahoma,110905,1959,7
PreservedSpecimen,Bush's purple coneflower,United States,Murray,34.495,-96.98167,6/7/1959,Asteraceae,Echinacea,Rocky prairie hillside.,On Bromide Hill; Platt National Park,6,Common in the area. Rays pink to white. Some dark red.,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:0edb0ce0-b101-411a-ba3c-a58d9b0b0530,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22706031,Echinacea paradoxa var. neglecta,paradoxa,Oklahoma,110905,1959,7
PreservedSpecimen,Bush's purple coneflower,United States,Murray,34.466976,-96.991524,6/13/1958,Asteraceae,Echinacea,Rocky prairie hillside.,Platt National Park,6,"Common in the area. Rays pale pink, white, or red.",Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:920490d1-bd40-4ad3-ae8c-97bbfbefb899,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22706070,Echinacea paradoxa var. neglecta,paradoxa,Oklahoma,110905,1958,13
PreservedSpecimen,Bush's purple coneflower,United States,Carter,34.253334,-97.0447235,6/10/2000,Asteraceae,Echinacea,W side of road. Rocky; native tallgrass prairie roadside; E-facing. Location code: EPAROCA001.,Gene Autry; 2.0 mi S,6,"Plants on both sides of road, only on roadsides. Except a couple, not in adjacent pasture. Also a location 0.2 mi closer to town, inside pasture 20 m on W-facing rocky slope (appeared to be same species).",Asterales,Magnoliophyta,Kelly Kindscher; Hillary J Loring,urn:uuid:4c221504-2835-49c5-9f26-f89e04deed26,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22708169,Echinacea paradoxa var. neglecta,paradoxa,Oklahoma,110905,2000,10
PreservedSpecimen,Bush's purple coneflower,United States,Murray,34.49336,-96.96835,5/29/1960,Asteraceae,Echinacea,Rocky prairie.,Sulphur; 1 mi S,5,Pollen yellow. Rays pink.,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:a28c675d-7f20-4244-ae6f-516273817ca8,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22718269,Echinacea paradoxa var. neglecta,paradoxa,Oklahoma,110905,1960,29
PreservedSpecimen,Bush's purple coneflower,United States,Murray,34.41744,-97.142449,8/8/1966,Asteraceae,Echinacea,Steep; rocky; prairie hillside.,Entrance to Turner Falls Park; 0.5 mi S,8,,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:16c8f1bc-f1aa-4860-92ee-3963a813e65c,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22739366,Echinacea paradoxa var. neglecta,paradoxa,Oklahoma,110905,1966,8
PreservedSpecimen,eastern purple coneflower,United States,Adair,35.879709,-94.62833,8/21/1968,Asteraceae,Echinacea,Dense; shrubby; woods hillside. Moist; rocky soil.,Stilwell; 4.5 mi N,8,Few plants.,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:927f47c8-c804-4a58-becc-1e4442bd3daf,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22469939,Echinacea purpurea,purpurea,Oklahoma,17209,1968,21
PreservedSpecimen,eastern purple coneflower,United States,Delaware,36.34707,-94.71328,8/7/1959,Asteraceae,Echinacea,Open wooded hillside.,Sycamore; 4 mi S,8,,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:3653bf88-041e-4ec3-94fa-63e756125ed0,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22499705,Echinacea purpurea,purpurea,Oklahoma,17209,1959,7
PreservedSpecimen,eastern purple coneflower,United States,Delaware,36.156414,-94.782421,6/14/1958,Asteraceae,Echinacea,White oak wooded valley.,Tahlequah; 24 mi NE on State 10,6,,Asterales,Magnoliophyta,Charles S Wallis,urn:uuid:ecbb1926-b16e-46e8-916c-e9a49ff866fa,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22523698,Echinacea purpurea,purpurea,Oklahoma,17209,1958,14
PreservedSpecimen,eastern purple coneflower,United States,McCurtain,33.95399,-94.99492,5/20/1961,Asteraceae,Echinacea,Prairie along railroad.,Garvin; 3 mi W,5,Not common.,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:d6a4023c-fb4b-473b-a8d9-133bac2eee4f,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22668457,Echinacea purpurea,purpurea,Oklahoma,17209,1961,20
PreservedSpecimen,eastern purple coneflower,United States,Adair,36.143139,-94.781008,6/14/1958,Asteraceae,Echinacea,Wooded valley of a creek.,Tahlequah; 23 mi NE,6,,Asterales,Magnoliophyta,Charles S Wallis,urn:uuid:b3c41243-1d21-4fdb-9d83-97ac3b65c320,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22671983,Echinacea purpurea,purpurea,Oklahoma,17209,1958,14
PreservedSpecimen,eastern purple coneflower,United States,McCurtain,33.954,-94.94244,6/16/1946,Asteraceae,Echinacea,Gravelly clay soil.,Garvin,6,,Asterales,Magnoliophyta,Quintus Herron,urn:uuid:db404e8b-204d-4bbb-b054-b5b503e0747e,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22680351,Echinacea purpurea,purpurea,Oklahoma,17209,1946,16
PreservedSpecimen,eastern purple coneflower,United States,Adair,36.16158,-94.79773,7/7/1950,Asteraceae,Echinacea,Wooded valley.,Kansas; 3 mi S,7,,Asterales,Magnoliophyta,U T Waterfall,urn:uuid:dafd1400-dbb5-4076-ad7a-3ce6711d2f1f,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22687947,Echinacea purpurea,purpurea,Oklahoma,17209,1950,7
PreservedSpecimen,eastern purple coneflower,United States,McCurtain,33.95399,-94.99492,5/20/1961,Asteraceae,Echinacea,Prairie along railroad.,Garvin; 3 mi W,5,Not common.,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:7fb40856-ca17-47fd-b473-204c298f3cfe,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22688636,Echinacea purpurea,purpurea,Oklahoma,17209,1961,20
PreservedSpecimen,eastern purple coneflower,United States,McCurtain,34.053823,-94.542332,5/27/1999,Asteraceae,Echinacea,Right of way.,US 70 W of DeQueen; AR; and 2 mi E of Eagletown,5,,Asterales,Magnoliophyta,R Dale Thomas; Carl Amason,urn:uuid:02d4ceda-4fbb-4a93-bca1-db684e22d6a7,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22695997,Echinacea purpurea,purpurea,Oklahoma,17209,1999,27
PreservedSpecimen,eastern purple coneflower,United States,McCurtain,34.131219,-94.689939,6/5/1976,Asteraceae,Echinacea,Collected along the roadside near the S end of the S bridge in the new part of the park.,Beavers Bend State Park,6,,Asterales,Magnoliophyta,John Taylor; Connie Taylor,urn:uuid:4a776ac3-7561-47b0-8975-27d8425b53ef,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22714434,Echinacea purpurea,purpurea,Oklahoma,17209,1976,5
PreservedSpecimen,sanguine purple coneflower,United States,Choctaw,33.96068,-95.26634,5/20/1961,Asteraceae,Echinacea,Near mouth of Kiamichi River. Sandy open oak hill tops.,Fort Towson; 4 mi S,5,Type locality of species.,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:21a8329d-2611-43e3-b531-fe9f6893db7f,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22480869,Echinacea sanguinea,sanguinea,Oklahoma,81994,1961,20
PreservedSpecimen,sanguine purple coneflower,United States,Le Flore,35.0247,-94.62356,8/15/1966,Asteraceae,Echinacea,Roadside right of way. Sandy; rocky soil.,Poteau; 2 mi S,8,Large colony.,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:4fa7be13-957d-4cb0-ab78-90a395db56ab,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22482838,Echinacea sanguinea,sanguinea,Oklahoma,81994,1966,15
PreservedSpecimen,sanguine purple coneflower,United States,McCurtain,33.917178,-94.774829,6/5/1976,Asteraceae,Echinacea,Collected from the roadside. Soil here is clay. Limestone is at the surface.,US 259 ca 3 mi NE of Idabel,6,,Asterales,Magnoliophyta,John Taylor; Connie Taylor,urn:uuid:83f32955-522e-4bab-abe6-3cf4d7b75bdd,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22493091,Echinacea sanguinea,sanguinea,Oklahoma,81994,1976,5
PreservedSpecimen,sanguine purple coneflower,United States,Choctaw,33.96068,-95.26634,5/20/1961,Asteraceae,Echinacea,Near mouth of Kiamichi River. Sandy open oak hill tops.,Fort Towson; 4 mi S,5,Type locality of species.,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:7668d513-4208-4dc1-ba69-a25014fd663b,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22500891,Echinacea sanguinea,sanguinea,Oklahoma,81994,1961,20
PreservedSpecimen,sanguine purple coneflower,United States,Choctaw,33.96068,-95.26634,5/20/1961,Asteraceae,Echinacea,Near mouth of Kiamichi River. Sandy open oak hill tops.,Fort Towson; 4 mi S,5,Type locality of species.,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:07cd31d5-6cce-4555-8957-5832eda0a11c,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22529767,Echinacea sanguinea,sanguinea,Oklahoma,81994,1961,20
PreservedSpecimen,sanguine purple coneflower,United States,Choctaw,33.96068,-95.26634,5/20/1961,Asteraceae,Echinacea,Near mouth of Kiamichi River. Sandy open oak hill tops.,Fort Towson; 4 mi S,5,Type locality of species.,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:9177793e-dffc-4f38-b49d-c1a52369632e,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22680641,Echinacea sanguinea,sanguinea,Oklahoma,81994,1961,20
PreservedSpecimen,lanceleaf blanketflower,United States,Stephens,34.52559,-97.817854,,Asteraceae,Gaillardia,,N side of Duncan Lake; W of campground,,,Asterales,Magnoliophyta,Hillary J Loring,urn:uuid:f855ca2c-43a6-4a6a-b08f-e0c6eb462d33,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22469914,Gaillardia aestivalis,aestivalis,Oklahoma,43915,,
PreservedSpecimen,lanceleaf blanketflower,United States,Dewey,35.991671,-99.003307,9/15/2000,Asteraceae,Gaillardia,,unknown,9,,Asterales,Magnoliophyta,Hillary J Loring,urn:uuid:36128196-d8d0-4845-ac61-33ef60c519bc,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22665405,Gaillardia aestivalis,aestivalis,Oklahoma,43915,2000,15
PreservedSpecimen,lanceleaf blanketflower,United States,Muskogee,35.65307,-95.18516,7/11/1950,Asteraceae,Gaillardia,Prairie; railroad right of way.,Braggs; 1 mi SE,7,,Asterales,Magnoliophyta,U T Waterfall,urn:uuid:9b95e424-cf83-41dc-bca6-663d518fa6da,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719985,Gaillardia aestivalis,aestivalis,Oklahoma,43915,1950,11
PreservedSpecimen,lanceleaf blanketflower,United States,McCurtain,33.775005,-94.57278,6/4/1976,Asteraceae,Gaillardia,Collected from and around a wooded bog habitat.,Tom; ca 2.7 mi N,6,,Asterales,Magnoliophyta,John Taylor; Connie Taylor,urn:uuid:6287a19e-922a-4948-8590-35e3de5fd915,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22720300,Gaillardia aestivalis,aestivalis,Oklahoma,43915,1976,4
PreservedSpecimen,lanceleaf blanketflower,United States,Cherokee,36.08596,-95.10552,8/12/1968,Asteraceae,Gaillardia,Red; cherty limestone bank.,Peggs; 0.5 mi NW,8,,Asterales,Magnoliophyta,Janet E Bare,urn:uuid:c9237d66-6560-4f20-812c-2849d723adff,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22720316,Gaillardia aestivalis,aestivalis,Oklahoma,43915,1968,12
PreservedSpecimen,lanceleaf blanketflower,United States,Oklahoma,35.485009,-97.4562,8/12/1979,Asteraceae,Gaillardia,Along brushy roadside bank; sandstone outcrop.,Oklahoma City; 0.5 mi E jct I-35 & E 15th Street,8,Scattered.,Asterales,Magnoliophyta,Ralph E Brooks,urn:uuid:3ed0b59e-a5bb-41f8-a557-027e20e2d739,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22720317,Gaillardia aestivalis,aestivalis,Oklahoma,43915,1979,12
PreservedSpecimen,lanceleaf blanketflower,United States,Haskell,35.22971,-95.32645,8/11/1968,Asteraceae,Gaillardia,Rocky roadside bank with much Andropogon. Sandstone soil.,Enterprise; 3 mi E,8,,Asterales,Magnoliophyta,Janet E Bare,urn:uuid:de14619f-35b5-4caf-8eb4-14a7f52ffd95,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22720318,Gaillardia aestivalis,aestivalis,Oklahoma,43915,1968,11
PreservedSpecimen,lanceleaf blanketflower,United States,Sequoyah,35.46028,-94.80503,8/20/1968,Asteraceae,Gaillardia,Weedy prairie between road and railroad. Dry; sandy; gravel soil.,Sallisaw; 1 mi W,8,Few plants.,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:3e28e638-0461-4178-859a-0da4510684fa,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22720319,Gaillardia aestivalis,aestivalis,Oklahoma,43915,1968,20
PreservedSpecimen,lanceleaf blanketflower,United States,Latimer,34.78149,-95.22626,8/19/1968,Asteraceae,Gaillardia,Weedy; prairie roadside right of way. Dry; sandy; sandstone soil.,Yanush; 7 mi NE,8,Few plants.,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:c83a6b9a-4022-4aca-91b1-38c0b7d02b4f,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22720321,Gaillardia aestivalis,aestivalis,Oklahoma,43915,1968,19
PreservedSpecimen,lanceleaf blanketflower,United States,Stephens,34.57476,-97.9575,8/15/1968,Asteraceae,Gaillardia,Weedy pasture along wooded creek. Dry; sandy; rocky; clay soil.,Duncan; 5 mi N,8,Few plants.,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:7bacc7e1-8c2d-4d30-b790-31c3a2a74d61,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22720322,Gaillardia aestivalis,aestivalis,Oklahoma,43915,1968,15
PreservedSpecimen,lanceleaf blanketflower,United States,Payne,35.973887,-97.008239,9/26/1946,Asteraceae,Gaillardia,Sandy soil.,Perkins Corner; 1.4 mi E,9,,Asterales,Magnoliophyta,Dorsey L Fowler,urn:uuid:a923c87d-2ba7-49bf-93f2-1e5f58670e9d,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22720325,Gaillardia aestivalis,aestivalis,Oklahoma,43915,1946,26
PreservedSpecimen,lanceleaf blanketflower,United States,Lincoln,35.93038,-97.03333,8/7/1966,Asteraceae,Gaillardia,Roadside right of way. Rocky; red soil.,Perkins; 3 mi S (9 mi N Carney),8,,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:32466146-f30b-4c58-a150-5f603f5ee36c,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22720326,Gaillardia aestivalis,aestivalis,Oklahoma,43915,1966,7
PreservedSpecimen,red dome blanketflower,United States,Harmon,34.565121,-99.70139,5/16/1968,Asteraceae,Gaillardia,Upland prairie pasture. Sandy; gravely; red soil.,McQueen; 7 mi S,5,Uncommon.,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:069144dd-d7ea-4e27-9054-b583318352d9,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22720075,Gaillardia pinnatifida,pinnatifida,Oklahoma,3730,1968,16
PreservedSpecimen,red dome blanketflower,United States,Harper,36.91484,-99.96989,5/8/1974,Asteraceae,Gaillardia,Red; rocky; sandy soil. Hillside prairie pasture.,Rosston; 7 mi N; 2 mi W,5,Common.,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:953f6198-6b37-4839-ad5b-7997c98c7962,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22720097,Gaillardia pinnatifida,pinnatifida,Oklahoma,3730,1974,8
PreservedSpecimen,red dome blanketflower,United States,Harper,36.83555,-99.67711,5/18/1973,Asteraceae,Gaillardia,Plains.,Buffalo; 2.6 mi W,5,,Asterales,Magnoliophyta,George J Goodman; Cheryl A Lawson,urn:uuid:acabfc81-953d-4ae4-9761-ad6d46b0819c,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22720100,Gaillardia pinnatifida,pinnatifida,Oklahoma,3730,1973,18
PreservedSpecimen,red dome blanketflower,United States,Texas,36.6574,-101.24138,7/9/1974,Asteraceae,Gaillardia,Prairie pasture. Rocky; clay soil.,Hardesty; 4 mi NW,7,Common.,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:4a549635-842d-4a58-bc5b-6368a381ce5a,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22720101,Gaillardia pinnatifida,pinnatifida,Oklahoma,3730,1974,9
PreservedSpecimen,red dome blanketflower,United States,Cimarron,36.829209,-102.841871,9/9/1982,Asteraceae,Gaillardia,High plains shortgrass prairie; flat upland; gravelly; caliche soil.,Lake Etling; 2 mi SE,9,,Asterales,Magnoliophyta,Ralph E Brooks; Ronald L McGregor,urn:uuid:4f97292b-45e3-41f9-b560-ce64e66a97ba,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22720142,Gaillardia pinnatifida,pinnatifida,Oklahoma,3730,1982,9
PreservedSpecimen,Indian blanket,United States,Roger Mills,35.5458336,-99.7574997,5/30/2001,Asteraceae,Gaillardia,Thurmond Ranch. Sandsage prairie immediately above Broken Leg Creek. Scattered oak mottes. Site at a region of contact of Tertiary Ogallala Formation and Permian Doxey Shale.,Cheyenne; 4.75 mi S; 5 mi W,5,Abundant.,Asterales,Magnoliophyta,Caleb A Morse; Craig C Freeman,urn:uuid:20dd2f6e-38c2-4187-9d0c-e113e4e455bd,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22482269,Gaillardia pulchella,pulchella,Oklahoma,3731,2001,30
PreservedSpecimen,Indian blanket,United States,Roger Mills,35.5963889,-99.7269444,5/31/2001,Asteraceae,Gaillardia,Thurmond Ranch. Weedy level to rolling upland mixed grass prairie above unnamed tributary to Plum Creek. Scattered Mimosa borealis. Permian Cloud Chief Formation.,Cheyenne; 1 mi S; 3 mi W,5,"Common. Rays yellow distally, orangey red proximally.",Asterales,Magnoliophyta,Caleb A Morse; Craig C Freeman,urn:uuid:f914ba66-a31b-4a6a-9029-ff56d29411ea,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22501380,Gaillardia pulchella,pulchella,Oklahoma,3731,2001,31
PreservedSpecimen,Indian blanket,United States,Woodward,36.5158333,-99.3894444,5/29/2001,Asteraceae,Gaillardia,Bridge over North Canadian River along OK Hwy 34. Sleeping Bear SW Quad. Rolling sandsage prairie along roadside. Exposed sand.,Woodward; 5 mi N,5,Common. Rays orangey red.,Asterales,Magnoliophyta,Caleb A Morse; Craig C Freeman,urn:uuid:74b05f2e-261b-4183-90db-a17598c20536,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22699293,Gaillardia pulchella,pulchella,Oklahoma,3731,2001,29
PreservedSpecimen,Indian blanket,United States,Roger Mills,35.5730556,-99.6866667,5/30/2001,Asteraceae,Gaillardia,Thurmond Ranch. Eroded rocky slopes and level upland dominated by mixed-grass prairie on divide between Higgins Creek and Killough Creek. Permian Doxey Shale; exposed soil.,Cheyenne; 2.75 mi S; 0.75 mi W,5,Abundant.,Asterales,Magnoliophyta,Caleb A Morse; Craig C Freeman,urn:uuid:ae9d1f10-cb90-4e0a-920d-caf307c33c74,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22718483,Gaillardia pulchella,pulchella,Oklahoma,3731,2001,30
PreservedSpecimen,Indian blanket,United States,Harmon,34.5216,-99.70139,5/16/1968,Asteraceae,Gaillardia,Prairie roadside right of way. Sandy; red soil.,McQueen; 10 mi S,5,,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:99184f6e-3533-43af-81b8-e8088a7aea67,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719849,Gaillardia pulchella,pulchella,Oklahoma,3731,1968,16
PreservedSpecimen,Indian blanket,United States,Harper,36.73365,-99.32238,6/4/1968,Asteraceae,Gaillardia,Upland prairie pasture. Dry; sandy; red soil.,Buffalo; 7 mi S; 17 mi E,6,Common.,Asterales,Magnoliophyta,Steve Stephens; Ralph E Brooks,urn:uuid:4e86cc10-24d6-4ae0-81c5-18fe38bd2bb2,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719851,Gaillardia pulchella,pulchella,Oklahoma,3731,1968,4
PreservedSpecimen,Indian blanket,United States,Osage,36.56061,-96.32694,5/30/1951,Asteraceae,Gaillardia,Shallow soil over rock strata.,Wynona; 1 mi N,5,,Asterales,Magnoliophyta,,urn:uuid:496ef215-f25f-489e-8cd9-04c37dd45b5a,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719856,Gaillardia pulchella,pulchella,Oklahoma,3731,1951,30
PreservedSpecimen,Indian blanket,United States,Rogers,36.25449,-95.61583,5/1/1948,Asteraceae,Gaillardia,Roadside-clay loam soil.,Claremore; 4 mi S,5,,Asterales,Magnoliophyta,Karl F Jacobs,urn:uuid:687f71b0-f2a0-4a9e-9928-740b5d3a4dda,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719861,Gaillardia pulchella,pulchella,Oklahoma,3731,1948,1
PreservedSpecimen,Indian blanket,United States,Cotton,34.19583,-98.57218,5/12/1968,Asteraceae,Gaillardia,Open prairie pasture. Dry; sandy; rocky soil.,Devol; 1 mi E,5,,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:c5a3e887-227f-43ca-869a-515e18111d0b,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719865,Gaillardia pulchella,pulchella,Oklahoma,3731,1968,12
PreservedSpecimen,Indian blanket,United States,Ellis,36.5949,-99.88083,5/8/1974,Asteraceae,Gaillardia,Prairie pasture; low hills. Sandy; gravel soil.,Shattuck; 22 mi N,5,Common.,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:eb0e3207-6139-4e30-8e72-d2b162724dbe,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719867,Gaillardia pulchella,pulchella,Oklahoma,3731,1974,8
PreservedSpecimen,Indian blanket,United States,Harper,36.97285,-99.96991,5/8/1974,Asteraceae,Gaillardia,Brushy; sandhill pasture. Loose; sandy soil.,Rosston; 11 mi N; 2 mi W,5,Few plants.,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:7c68058c-8a0a-46a1-addc-8a0edd0b8441,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719868,Gaillardia pulchella,pulchella,Oklahoma,3731,1974,8
PreservedSpecimen,Indian blanket,United States,Woodward,36.39258,-99.33902,4/28/1974,Asteraceae,Gaillardia,Unused plot of prairie; road corner. Rocky; sandy soil.,Woodward; 4 mi SE,4,Common.,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:9dc0a8a3-c6ca-4208-96b8-659f42d5f371,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719869,Gaillardia pulchella,pulchella,Oklahoma,3731,1974,28
PreservedSpecimen,Indian blanket,United States,Kingfisher,36.10883,-98.18557,5/26/1974,Asteraceae,Gaillardia,Flood plain; Cimarron River. Sandy soil.,Hennessey; 16 mi W,5,Abundant.,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:71f92dae-07f3-4e93-ae17-3fc38059a54d,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719881,Gaillardia pulchella,pulchella,Oklahoma,3731,1974,26
PreservedSpecimen,Indian blanket,United States,Osage,36.769295,-96.33694,5/28/1974,Asteraceae,Gaillardia,Prairie pasture hillside. Rocky; sandstone soil.,Pawhuska; 7 mi N,5,Abundant.,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:a97c0e5c-f37c-42e3-9d73-fde57e87fcb9,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719882,Gaillardia pulchella,pulchella,Oklahoma,3731,1974,28
PreservedSpecimen,Indian blanket,United States,Beaver,36.62639,-100.52222,8/25/1973,Asteraceae,Gaillardia,Weedy prairie roadside. Sandy soil.,W edge of Elmwood,8,Common.,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:93a345d3-7932-4a6a-a66b-68b41d4503ed,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719884,Gaillardia pulchella,pulchella,Oklahoma,3731,1973,25
PreservedSpecimen,Indian blanket,United States,Beaver,36.82336,-100.51944,6/4/1968,Asteraceae,Gaillardia,Along bank of small creek. Sandy; rocky; red soil.,Beaver; 0.5 mi N,6,Several plants.,Asterales,Magnoliophyta,Steve Stephens; Ralph E Brooks,urn:uuid:62f75c59-083d-4ffa-ac82-5ece21d86884,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719886,Gaillardia pulchella,pulchella,Oklahoma,3731,1968,4
PreservedSpecimen,Indian blanket,United States,Woodward,36.78724,-99.20444,6/4/1968,Asteraceae,Gaillardia,Hill prairie; S of Cimarron River. Sandy; dry soil.,Mooreland; 24 mi N,6,,Asterales,Magnoliophyta,Steve Stephens; Ralph E Brooks,urn:uuid:340bf185-13f6-4426-959d-662ece37ffe6,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719888,Gaillardia pulchella,pulchella,Oklahoma,3731,1968,4
PreservedSpecimen,Indian blanket,United States,Greer,34.84293,-99.50389,5/16/1968,Asteraceae,Gaillardia,Upland prairie pasture hillside. Sandy; red; gypsum soil.,Mangum; 2 mi S,5,"Few, scattered plants.",Asterales,Magnoliophyta,Steve Stephens,urn:uuid:70049bb5-8508-44fd-afd0-ed332990e758,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719889,Gaillardia pulchella,pulchella,Oklahoma,3731,1968,16
PreservedSpecimen,Indian blanket,United States,Alfalfa,36.72411,-98.14464,6/3/1968,Asteraceae,Gaillardia,Upland prairie pasture. Sandy; clay; red soil.,Jet; 4 mi N; 2 mi E,6,,Asterales,Magnoliophyta,Steve Stephens; Ralph E Brooks,urn:uuid:46bafc68-dfdf-431f-a166-da50cec5dae2,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719891,Gaillardia pulchella,pulchella,Oklahoma,3731,1968,3
PreservedSpecimen,Indian blanket,United States,Caddo,35.33384,-98.23696,5/10/1968,Asteraceae,Gaillardia,Top of vertical; red sandstone cliff. Dry; open woods-prairie. Sandy; rocky soil.,Cogar; 6 mi W,5,,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:0c8f53c8-a40a-46f3-976e-a19ac450c213,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719892,Gaillardia pulchella,pulchella,Oklahoma,3731,1968,10
PreservedSpecimen,Indian blanket,United States,Blaine,35.933157,-98.431577,5/9/1968,Asteraceae,Gaillardia,Roman Nose State Park. Red; gypsum soil. Hillside. Prairie.,Watonga; 5 mi N,5,,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:00154f03-be79-4aa3-b559-c1b375a68fd0,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719927,Gaillardia pulchella,pulchella,Oklahoma,3731,1968,9
